term	level	class
GO:0042821	5	biological_process
GO:0042822	4	biological_process
GO:0042823	5	biological_process
GO:0042824	3	cellular_component
GO:0042825	3	cellular_component
GO:0042826	4	molecular_function
GO:0042827	9	cellular_component
GO:0042832	4	biological_process
GO:0042834	4	molecular_function
GO:0042835	5	molecular_function
GO:0042836	4	biological_process
GO:0042837	5	biological_process
GO:0042838	5	biological_process
GO:0042839	9	biological_process
GO:0042840	8	biological_process
GO:0042841	8	biological_process
GO:0042842	6	biological_process
GO:0042843	6	biological_process
GO:0042844	6	biological_process
GO:0042845	7	biological_process
GO:0042846	7	biological_process
GO:0042847	6	biological_process
GO:0042848	6	biological_process
GO:0042849	7	biological_process
GO:0042850	7	biological_process
GO:0042851	7	biological_process
GO:0042852	8	biological_process
GO:0042853	7	biological_process
GO:0042854	4	biological_process
GO:0042855	5	biological_process
GO:0042856	5	biological_process
GO:0042857	4	biological_process
GO:0042858	5	biological_process
GO:0042859	5	biological_process
GO:0042860	4	biological_process
GO:0042861	5	biological_process
GO:0042862	5	biological_process
GO:0042863	4	biological_process
GO:0042864	5	biological_process
GO:0042865	5	biological_process
GO:0042866	7	biological_process
GO:0042867	7	biological_process
GO:0042868	7	biological_process
GO:0042869	5	biological_process
GO:0042870	4	biological_process
GO:0042873	5	biological_process
GO:0042874	8	biological_process
GO:0042875	4	biological_process
GO:0042876	5	molecular_function
GO:0042878	4	molecular_function
GO:0042879	5	molecular_function
GO:0042880	6	molecular_function
GO:0042881	4	molecular_function
GO:0042882	7	biological_process
GO:0042883	6	biological_process
GO:0042884	6	biological_process
GO:0042885	7	biological_process
GO:0042886	5	biological_process
GO:0042887	3	molecular_function
GO:0042888	7	molecular_function
GO:0042892	4	biological_process
GO:0042893	6	biological_process
GO:0042894	5	biological_process
GO:0042896	4	molecular_function
GO:0042897	3	molecular_function
GO:0042898	4	molecular_function
GO:0042899	4	biological_process
GO:0042900	7	molecular_function
GO:0042901	5	molecular_function
GO:0042902	7	biological_process
GO:0042903	4	molecular_function
GO:0042904	5	biological_process
GO:0042905	4	biological_process
GO:0042906	7	biological_process
GO:0042907	5	molecular_function
GO:0042908	4	biological_process
GO:0042910	3	molecular_function
GO:0042912	5	molecular_function
GO:0042913	6	molecular_function
GO:0042914	7	biological_process
GO:0042915	8	biological_process
GO:0042918	5	biological_process
GO:0042919	8	biological_process
GO:0042920	6	biological_process
GO:0042921	6	biological_process
GO:0042922	6	molecular_function
GO:0042923	4	molecular_function
GO:0042924	5	molecular_function
GO:0042925	4	molecular_function
GO:0042926	4	molecular_function
GO:0042928	6	biological_process
GO:0042929	4	molecular_function
GO:0042930	6	biological_process
GO:0042931	4	molecular_function
GO:0042932	6	biological_process
GO:0042933	4	molecular_function
GO:0042934	4	molecular_function
GO:0042935	6	biological_process
GO:0042937	6	molecular_function
GO:0042938	7	biological_process
GO:0042939	7	biological_process
GO:0042940	6	biological_process
GO:0042941	7	biological_process
GO:0042942	7	biological_process
GO:0042943	6	molecular_function
GO:0042944	7	molecular_function
GO:0042945	7	molecular_function
GO:0042946	7	biological_process
GO:0042947	4	molecular_function
GO:0042948	6	biological_process
GO:0042949	9	biological_process
GO:0042950	5	molecular_function
GO:0042951	6	molecular_function
GO:0042952	5	biological_process
GO:0042953	5	biological_process
GO:0042955	7	biological_process
GO:0042956	7	biological_process
GO:0042957	5	molecular_function
GO:0042958	5	molecular_function
GO:0042959	4	molecular_function
GO:0042960	5	molecular_function
GO:0042961	4	molecular_function
GO:0042962	5	molecular_function
GO:0042966	5	biological_process
GO:0042968	7	biological_process
GO:0042970	7	molecular_function
GO:0042972	5	molecular_function
GO:0042973	7	molecular_function
GO:0042974	7	molecular_function
GO:0042975	4	molecular_function
GO:0042976	7	biological_process
GO:0042978	4	molecular_function
GO:0042979	3	molecular_function
GO:0042981	5	biological_process
GO:0042982	4	biological_process
GO:0042983	5	biological_process
GO:0042984	7	biological_process
GO:0042985	8	biological_process
GO:0042986	8	biological_process
GO:0042987	5	biological_process
GO:0042988	3	molecular_function
GO:0042989	4	biological_process
GO:0042994	5	biological_process
GO:0042995	2	cellular_component
GO:0042996	5	biological_process
GO:0042997	6	biological_process
GO:0042998	6	biological_process
GO:0043001	5	biological_process
GO:0043005	4	cellular_component
GO:0043007	7	biological_process
GO:0043008	3	molecular_function
GO:0043009	5	biological_process
GO:0043010	6	biological_process
GO:0043011	5	biological_process
GO:0043012	4	biological_process
GO:0043013	5	biological_process
GO:0043014	5	molecular_function
GO:0043015	5	molecular_function
GO:0043020	4	cellular_component
GO:0043021	3	molecular_function
GO:0043022	4	molecular_function
GO:0043023	5	molecular_function
GO:0043024	5	molecular_function
GO:0043025	3	cellular_component
GO:0043027	4	molecular_function
GO:0043028	3	molecular_function
GO:0043029	4	biological_process
GO:0043030	5	biological_process
GO:0043031	6	biological_process
GO:0043032	6	biological_process
GO:0043033	3	cellular_component
GO:0043034	2	cellular_component
GO:0043035	5	molecular_function
GO:0043036	2	cellular_component
GO:0043038	4	biological_process
GO:0043039	5	biological_process
GO:0043040	6	biological_process
GO:0043041	5	biological_process
GO:0043042	6	biological_process
GO:0043043	5	biological_process
GO:0043045	7	biological_process
GO:0043047	7	molecular_function
GO:0043048	6	biological_process
GO:0043049	4	biological_process
GO:0043050	5	biological_process
GO:0043051	7	biological_process
GO:0043052	3	biological_process
GO:0043053	4	biological_process
GO:0043054	4	biological_process
GO:0043055	4	biological_process
GO:0043056	3	biological_process
GO:0043057	3	biological_process
GO:0043058	4	biological_process
GO:0043059	4	biological_process
GO:0043060	4	biological_process
GO:0043061	4	biological_process
GO:0043062	4	biological_process
GO:0043063	5	biological_process
GO:0043065	6	biological_process
GO:0043066	6	biological_process
GO:0043067	4	biological_process
GO:0043068	5	biological_process
GO:0043069	5	biological_process
GO:0043073	6	cellular_component
GO:0043076	6	cellular_component
GO:0043077	7	biological_process
GO:0043078	7	cellular_component
GO:0043079	7	cellular_component
GO:0043082	7	cellular_component
GO:0043083	3	cellular_component
GO:0043084	3	biological_process
GO:0043085	4	biological_process
GO:0043086	4	biological_process
GO:0043087	5	biological_process
GO:0043090	6	biological_process
GO:0043093	2	biological_process
GO:0043094	3	biological_process
GO:0043095	5	biological_process
GO:0043096	5	biological_process
GO:0043097	5	biological_process
GO:0043098	5	biological_process
GO:0043099	6	biological_process
GO:0043100	5	biological_process
GO:0043101	4	biological_process
GO:0043102	4	biological_process
GO:0043103	6	biological_process
GO:0043104	6	biological_process
GO:0043105	6	biological_process
GO:0043107	3	biological_process
GO:0043108	6	biological_process
GO:0043110	8	molecular_function
GO:0043111	7	biological_process
GO:0043112	4	biological_process
GO:0043113	5	biological_process
GO:0043114	3	biological_process
GO:0043115	5	molecular_function
GO:0043116	4	biological_process
GO:0043117	4	biological_process
GO:0043120	4	molecular_function
GO:0043121	4	molecular_function
GO:0043122	6	biological_process
GO:0043123	7	biological_process
GO:0043124	7	biological_process
GO:0043125	4	molecular_function
GO:0043129	4	biological_process
GO:0043130	4	molecular_function
GO:0043131	6	biological_process
GO:0043132	9	biological_process
GO:0043133	4	biological_process
GO:0043134	6	biological_process
GO:0043135	6	molecular_function
GO:0043136	6	molecular_function
GO:0043137	6	biological_process
GO:0043138	4	molecular_function
GO:0043139	4	molecular_function
GO:0043143	5	biological_process
GO:0043144	8	biological_process
GO:0043145	10	biological_process
GO:0043149	5	biological_process
GO:0043150	7	biological_process
GO:0043151	7	biological_process
GO:0043152	6	biological_process
GO:0043153	4	biological_process
GO:0043154	7	biological_process
GO:0043155	7	biological_process
GO:0043157	5	biological_process
GO:0043158	3	biological_process
GO:0043159	2	cellular_component
GO:0043160	7	cellular_component
GO:0043161	6	biological_process
GO:0043162	8	biological_process
GO:0043163	5	biological_process
GO:0043164	5	biological_process
GO:0043165	6	biological_process
GO:0043167	2	molecular_function
GO:0043168	3	molecular_function
GO:0043169	3	molecular_function
GO:0043170	3	biological_process
GO:0043171	4	biological_process
GO:0043173	4	biological_process
GO:0043174	4	biological_process
GO:0043175	5	molecular_function
GO:0043176	2	molecular_function
GO:0043177	3	molecular_function
GO:0043178	3	molecular_function
GO:0043179	7	biological_process
GO:0043180	7	biological_process
GO:0043181	3	biological_process
GO:0043182	4	biological_process
GO:0043183	6	molecular_function
GO:0043184	6	molecular_function
GO:0043185	6	molecular_function
GO:0043186	5	cellular_component
GO:0043188	2	cellular_component
GO:0043189	6	cellular_component
GO:0043190	4	cellular_component
GO:0043194	2	cellular_component
GO:0043195	3	cellular_component
GO:0043196	2	cellular_component
GO:0043197	3	cellular_component
GO:0043198	2	cellular_component
GO:0043199	3	molecular_function
GO:0043200	4	biological_process
GO:0043201	5	biological_process
GO:0043202	6	cellular_component
GO:0043203	2	cellular_component
GO:0043204	2	cellular_component
GO:0043207	3	biological_process
GO:0043208	4	molecular_function
GO:0043209	2	cellular_component
GO:0043210	3	molecular_function
GO:0043211	4	molecular_function
GO:0043212	5	molecular_function
GO:0043213	6	biological_process
GO:0043214	5	molecular_function
GO:0043215	5	biological_process
GO:0043217	6	biological_process
GO:0043218	2	cellular_component
GO:0043219	2	cellular_component
GO:0043220	2	cellular_component
GO:0043221	3	molecular_function
GO:0043223	5	cellular_component
GO:0043224	4	cellular_component
GO:0043225	3	molecular_function
GO:0043226	2	cellular_component
GO:0043227	3	cellular_component
GO:0043228	3	cellular_component
GO:0043229	3	cellular_component
GO:0043230	3	cellular_component
GO:0043231	4	cellular_component
GO:0043232	4	cellular_component
GO:0043233	3	cellular_component
GO:0043235	2	cellular_component
GO:0043236	3	molecular_function
GO:0043237	4	molecular_function
GO:0043240	3	cellular_component
GO:0043242	6	biological_process
GO:0043243	6	biological_process
GO:0043244	5	biological_process
GO:0043245	2	cellular_component
GO:0043246	8	cellular_component
GO:0043247	5	biological_process
GO:0043248	6	biological_process
GO:0043249	4	biological_process
GO:0043250	4	molecular_function
GO:0043251	6	biological_process
GO:0043252	6	biological_process
GO:0043253	8	cellular_component
GO:0043254	5	biological_process
GO:0043255	5	biological_process
GO:0043256	2	cellular_component
GO:0043257	3	cellular_component
GO:0043258	3	cellular_component
GO:0043259	3	cellular_component
GO:0043260	3	cellular_component
GO:0043261	3	cellular_component
GO:0043262	7	molecular_function
GO:0043263	5	cellular_component
GO:0043264	4	cellular_component
GO:0043265	2	cellular_component
GO:0043266	7	biological_process
GO:0043267	6	biological_process
GO:0043268	6	biological_process
GO:0043269	5	biological_process
GO:0043270	5	biological_process
GO:0043271	5	biological_process
GO:0043272	6	biological_process
GO:0043273	7	molecular_function
GO:0043274	4	molecular_function
GO:0043276	5	biological_process
GO:0043277	5	biological_process
GO:0043278	4	biological_process
GO:0043279	5	biological_process
GO:0043280	9	biological_process
GO:0043281	8	biological_process
GO:0043282	5	biological_process
GO:0043286	5	biological_process
GO:0043287	2	molecular_function
GO:0043288	5	biological_process
GO:0043289	5	biological_process
GO:0043290	6	biological_process
GO:0043291	2	cellular_component
GO:0043292	5	cellular_component
GO:0043293	2	cellular_component
GO:0043294	3	cellular_component
GO:0043295	4	molecular_function
GO:0043296	5	cellular_component
GO:0043297	7	biological_process
GO:0043299	3	biological_process
GO:0043300	5	biological_process
GO:0043301	6	biological_process
GO:0043302	6	biological_process
GO:0043303	4	biological_process
GO:0043304	6	biological_process
GO:0043305	7	biological_process
GO:0043306	7	biological_process
GO:0043307	5	biological_process
GO:0043308	4	biological_process
GO:0043309	5	biological_process
GO:0043310	6	biological_process
GO:0043311	6	biological_process
GO:0043312	4	biological_process
GO:0043313	5	biological_process
GO:0043314	6	biological_process
GO:0043315	6	biological_process
GO:0043316	4	biological_process
GO:0043317	6	biological_process
GO:0043318	7	biological_process
GO:0043319	7	biological_process
GO:0043320	4	biological_process
GO:0043321	6	biological_process
GO:0043322	7	biological_process
GO:0043323	7	biological_process
GO:0043324	4	biological_process
GO:0043325	4	molecular_function
GO:0043326	4	biological_process
GO:0043327	4	biological_process
GO:0043328	5	biological_process
GO:0043330	5	biological_process
GO:0043331	4	biological_process
GO:0043332	3	cellular_component
GO:0043333	8	molecular_function
GO:0043334	8	molecular_function
GO:0043335	2	biological_process
GO:0043336	4	molecular_function
GO:0043337	6	molecular_function
